country, quarter, unit, value$
"All reporting economies", "2011-Q2", "US Dollar", 63396.0
"All reporting economies", "2011-Q3", "US Dollar", 65290.3
"All reporting economies", "2011-Q4", "US Dollar", 66186.3
"All reporting economies", "2012-Q1", "US Dollar", 66898.7
"All reporting economies", "2012-Q2", "US Dollar", 66833.5
"All reporting economies", "2012-Q3", "US Dollar", 66697.8
"All reporting economies", "2012-Q4", "US Dollar", 67143.5
"All reporting economies", "2013-Q1", "US Dollar", 67524.0
"All reporting economies", "2013-Q2", "US Dollar", 67985.0
"All reporting economies", "2013-Q3", "US Dollar", 68452.4
"All reporting economies", "2013-Q4", "US Dollar", 68964.0
"All reporting economies", "2014-Q1", "US Dollar", 69404.5
"All reporting economies", "2014-Q2", "US Dollar", 70150.8
"All reporting economies", "2014-Q3", "US Dollar", 70847.5
"All reporting economies", "2014-Q4", "US Dollar", 70622.8
"All reporting economies", "2015-Q1", "US Dollar", 69739.3
"All reporting economies", "2015-Q2", "US Dollar", 68651.0
"All reporting economies", "2015-Q3", "US Dollar", 67380.8
"All reporting economies", "2015-Q4", "US Dollar", 66609.4
"All reporting economies", "2016-Q1", "US Dollar", 66467.1
"All reporting economies", "2016-Q2", "US Dollar", 66726.7
"All reporting economies", "2016-Q3", "US Dollar", 67347.6
"Argentina", "1984-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.00108424
"Argentina", "1985-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.00216363
"Argentina", "1985-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.00325304
"Argentina", "1985-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.00433351
"Argentina", "1985-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.00541029
"Argentina", "1986-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.00676657
"Argentina", "1986-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.00812993
"Argentina", "1986-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.00947556
"Argentina", "1986-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.0108328
"Argentina", "1987-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.014337
"Argentina", "1987-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.0178769
"Argentina", "1987-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.0214167
"Argentina", "1987-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.0248915
"Argentina", "1988-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.0487136
"Argentina", "1988-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.072584
"Argentina", "1988-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.09643
"Argentina", "1988-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.120284
"Argentina", "1989-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 0.973995
"Argentina", "1989-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1.81489
"Argentina", "1989-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2.6692
"Argentina", "1989-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 3.51557
"Argentina", "1990-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 21.3025
"Argentina", "1990-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 39.1485
"Argentina", "1990-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 56.8222
"Argentina", "1990-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 74.5676
"Argentina", "1991-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 105.047
"Argentina", "1991-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 135.569
"Argentina", "1991-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 165.528
"Argentina", "1991-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 196.264
"Argentina", "1992-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 208.826
"Argentina", "1992-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 221.136
"Argentina", "1992-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 233.619
"Argentina", "1992-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 245.286
"Argentina", "1993-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 244.987
"Argentina", "1993-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 246.993
"Argentina", "1993-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 251.277
"Argentina", "1993-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 256.099
"Argentina", "1994-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 262.373
"Argentina", "1994-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 268.598
"Argentina", "1994-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 273.274
"Argentina", "1994-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 278.836
"Argentina", "1995-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 282.917
"Argentina", "1995-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 282.624
"Argentina", "1995-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 281.492
"Argentina", "1995-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 279.616
"Argentina", "1996-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 279.85
"Argentina", "1996-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 284.895
"Argentina", "1996-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 289.632
"Argentina", "1996-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 294.847
"Argentina", "1997-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 300.751
"Argentina", "1997-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 305.437
"Argentina", "1997-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 312.028
"Argentina", "1997-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 317.127
"Argentina", "1998-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 320.654
"Argentina", "1998-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 323.902
"Argentina", "1998-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 325.666
"Argentina", "1998-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 323.93
"Argentina", "1999-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 320.493
"Argentina", "1999-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 314.223
"Argentina", "1999-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 308.799
"Argentina", "1999-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 307.385
"Argentina", "2000-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 307.173
"Argentina", "2000-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 307.881
"Argentina", "2000-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 308.388
"Argentina", "2000-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 308.15
"Argentina", "2001-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 306.062
"Argentina", "2001-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 304.753
"Argentina", "2001-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 300.913
"Argentina", "2001-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 291.323
"Argentina", "2002-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 283.793
"Argentina", "2002-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 296.686
"Argentina", "2002-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 313.682
"Argentina", "2002-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 338.024
"Argentina", "2003-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 363.538
"Argentina", "2003-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 378.518
"Argentina", "2003-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 390.823
"Argentina", "2003-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 407.079
"Argentina", "2004-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 429.002
"Argentina", "2004-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 447.047
"Argentina", "2004-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 467.118
"Argentina", "2004-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 485.106
"Argentina", "2005-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 503.518
"Argentina", "2005-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 526.271
"Argentina", "2005-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 552.175
"Argentina", "2005-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 582.42
"Argentina", "2006-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 616.732
"Argentina", "2006-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 645.761
"Argentina", "2006-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 681.343
"Argentina", "2006-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 715.6
"Argentina", "2007-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 750.322
"Argentina", "2007-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 792.473
"Argentina", "2007-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 837.694
"Argentina", "2007-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 895.778
"Argentina", "2008-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 964.792
"Argentina", "2008-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1038.35
"Argentina", "2008-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1103.94
"Argentina", "2008-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1148.02
"Argentina", "2009-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1169.15
"Argentina", "2009-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1179.32
"Argentina", "2009-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1199.82
"Argentina", "2009-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1248.67
"Argentina", "2010-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1328.01
"Argentina", "2010-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1432.0
"Argentina", "2010-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1543.63
"Argentina", "2010-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1661.99
"Argentina", "2011-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1783.6
"Argentina", "2011-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 1915.05
"Argentina", "2011-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2050.11
"Argentina", "2011-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2176.42
"Argentina", "2012-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2295.44
"Argentina", "2012-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2395.66
"Argentina", "2012-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2509.36
"Argentina", "2012-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2636.19
"Argentina", "2013-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2781.52
"Argentina", "2013-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 2953.38
"Argentina", "2013-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 3138.86
"Argentina", "2013-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 3344.91
"Argentina", "2014-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 3617.38
"Argentina", "2014-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 3931.29
"Argentina", "2014-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 4237.09
"Argentina", "2014-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 4581.01
"Argentina", "2015-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 4857.47
"Argentina", "2015-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 5135.54
"Argentina", "2015-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 5481.31
"Argentina", "2015-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 5850.52
"Argentina", "2016-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 6356.99
"Argentina", "2016-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 6910.95
"Argentina", "2016-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 7443.68
"Argentina", "1984-Q4", "Percentage of GDP", 100.0
"Argentina", "1985-Q1", "Percentage of GDP", 100.0
"Argentina", "1985-Q2", "Percentage of GDP", 100.0
"Argentina", "1985-Q3", "Percentage of GDP", 100.0
"Argentina", "1985-Q4", "Percentage of GDP", 100.0
